created_at,from_user,geo_latitude,geo_longitude,geo_type,geotagged,id,iso_language_code,location,profile_image_url,source,text,to_user
"Sun, 24 Jan 2010 18:29:51 +0000","CBCReporters",,,"",0,8157904568,"en","ÜT: 18.492863,-71.866314","http://a3.twimg.com/profile_images/616043263/cbc_news_facebook_normal.gif","&lt;a href=&quot;http://ubertwitter.com&quot; rel=&quot;nofollow&quot;&gt;UberTwitter&lt;/a&gt;","http://tweetphoto.com/9492495 Just met a haitian  boy at #haiti border. 8 yrs old. Both parents killed. Stowed awa (cont) http://tl.gd/54lm9",""
"Sun, 24 Jan 2010 18:29:42 +0000","InternetHaiti",,,"",0,8157900540,"en","Port-au-Prince, Haiti","http://a3.twimg.com/profile_images/589008659/multi.link_final_normal.jpeg","&lt;a href=&quot;http://www.atebits.com/&quot; rel=&quot;nofollow&quot;&gt;Tweetie&lt;/a&gt;","RT @pierrecote: EXCLUSIVE LIVE with @usairforce Captain Chris Sukach, Chief of Emerging Technology at the US Air Force http://ustre.am/3al7",""
"Sun, 24 Jan 2010 18:28:00 +0000","CBCReporters",,,"",0,8157850816,"en","ÜT: 18.492863,-71.866314","http://a3.twimg.com/profile_images/616043263/cbc_news_facebook_normal.gif","&lt;a href=&quot;http://ubertwitter.com&quot; rel=&quot;nofollow&quot;&gt;UberTwitter&lt;/a&gt;","http://tweetphoto.com/9492398 Just met a haitian  boy at border. 8 yrs old. Both parents killed. Stowed away on ba (cont) http://tl.gd/54lgn",""
"Sun, 24 Jan 2010 18:26:45 +0000","alannah7",,,"",0,8157814004,"es","ÜT: 18.904997,-70.715464","http://a1.twimg.com/profile_images/577127986/14235_239896535030_512410030_4426644_2837304_n_normal.jpg","&lt;a href=&quot;http://ubertwitter.com&quot; rel=&quot;nofollow&quot;&gt;UberTwitter&lt;/a&gt;","@MilciPC eso e bueniiisimooo :)","MilciPC"
"Sun, 24 Jan 2010 18:26:25 +0000","marijo0021",,,"",0,8157804311,"hu","ÜT: 19.258458,-70.921884","http://a1.twimg.com/profile_images/612748222/n758720091_338_normal.jpg","&lt;a href=&quot;http://ubertwitter.com&quot; rel=&quot;nofollow&quot;&gt;UberTwitter&lt;/a&gt;","K pik:@:@:@ http://myloc.me/3aJ3A",""
"Sun, 24 Jan 2010 18:26:14 +0000","joellart",,,"",0,8157798863,"en","A tiny island in the Caribbean","http://a1.twimg.com/profile_images/462359642/twitterProfilePhoto_normal.jpg","&lt;a href=&quot;http://www.tweetdeck.com/&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;","@bearheadedgirl There are some interesting items on that site!","bearheadedgirl"
"Sun, 24 Jan 2010 18:23:39 +0000","vaniibaby",,,"",0,8157722794,"en","VaniiLand","http://a3.twimg.com/profile_images/647418287/Photo0440_001__normal.jpeg","&lt;a href=&quot;/devices&quot; rel=&quot;nofollow&quot;&gt;txt&lt;/a&gt;","@raunweezy Aww how cute is that","raunWEEZY"
"Sun, 24 Jan 2010 18:23:22 +0000","joellart",,,"",0,8157714503,"en","A tiny island in the Caribbean","http://a1.twimg.com/profile_images/462359642/twitterProfilePhoto_normal.jpg","&lt;a href=&quot;http://www.tweetdeck.com/&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;","LOL...Guy bimbos!!!  :P RT @Jesacah: I love men that I have to figure out. guy bimbos just aren't my thing.",""
"Sun, 24 Jan 2010 18:20:06 +0000","melvinleonel",,,"",0,8157616449,"es","ÜT: 18.87581,-71.518851","http://a1.twimg.com/profile_images/641875808/9626_136035121505_676516505_2501083_5190366_n_normal.jpg","&lt;a href=&quot;http://ubertwitter.com&quot; rel=&quot;nofollow&quot;&gt;UberTwitter&lt;/a&gt;","Notas para el alma!!... http://myloc.me/3aII6",""
"Sun, 24 Jan 2010 18:19:31 +0000","mohhaiti",,,"",0,8157598852,"en","Port-au-Prince, Haiti","http://a3.twimg.com/profile_images/650885339/New_Image_normal.JPG","&lt;a href=&quot;http://www.atebits.com/&quot; rel=&quot;nofollow&quot;&gt;Tweetie&lt;/a&gt;","on plane departing for Haiti.  www.mohhaiti.com (via @2bz2 - Scott's a surgeon from Austin coming to Port-au-Prince)",""
"Sun, 24 Jan 2010 18:19:04 +0000","Eusebio52",,,"",0,8157586043,"es","san jose de las matas","http://a1.twimg.com/profile_images/622507114/1DSC02392_normal.jpg","&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;","Regístrate en Zoosk: es el mejor modo de conocer gente interesante http://www.zoosk.com?r=29d221995ef6237df0273b39a144b0eb&amp;from=r-t",""
"Sun, 24 Jan 2010 18:18:19 +0000","CheoRd",,,"",0,8157563394,"es","Los Rios City","http://a3.twimg.com/profile_images/643960587/DShC00664_normal.JPG","&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;","@lapizypalin felicidades mi hermano","lapizypalin"
"Sun, 24 Jan 2010 18:17:24 +0000","InternetHaiti",,,"",0,8157535533,"en","Port-au-Prince, Haiti","http://a3.twimg.com/profile_images/589008659/multi.link_final_normal.jpeg","&lt;a href=&quot;http://www.atebits.com/&quot; rel=&quot;nofollow&quot;&gt;Tweetie&lt;/a&gt;","RT @pierrecote: LIVE with @usairforce Captain Chris Sukach, Chief of Emerging Technology US  Air Force http://ustre.am/3al7 #TechHaiti",""
"Sun, 24 Jan 2010 18:16:17 +0000","jeremiedetellis",,,"",0,8157503128,"en","leogane, Haiti","http://a1.twimg.com/profile_images/334256126/_L5J0520_normal.jpg","&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;","Pray for an Avalanche! I know that sounds funny. find out what it means at http://jeremiedetellis.com",""
"Sun, 24 Jan 2010 18:16:04 +0000","ayitilokal",,,"",0,8157496816,"en","Jacmel, Haiti, W I","http://a3.twimg.com/profile_images/652871957/ayiti-lokal-75_normal_normal.JPG","&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;","RT @nouvelliste: I uploaded a YouTube video -- Faradia moise rescape des ruines de Caribbean Super Market.wmv http://youtu.be/AJCcqzO2iWY?a",""
"Sun, 24 Jan 2010 18:15:57 +0000","ayitilokal",,,"",0,8157493206,"en","Jacmel, Haiti, W I","http://a3.twimg.com/profile_images/652871957/ayiti-lokal-75_normal_normal.JPG","&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;","RT @FutureHaiti: Can someone open a Facebook page asking @FifaworldcupTM 2 dedicate 2010 Football World Cup to the people of #Haiti + fr ...",""
"Sun, 24 Jan 2010 18:15:31 +0000","ayitilokal",,,"",0,8157480920,"en","Jacmel, Haiti, W I","http://a3.twimg.com/profile_images/652871957/ayiti-lokal-75_normal_normal.JPG","&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;","RT @FutureHaiti: RT @InternetHaiti group of friends asking @FifaworldcupTM 2 dedicate 2010 Football World Cup to the people of #Haiti +  ...",""
"Sun, 24 Jan 2010 18:15:18 +0000","ayitilokal",,,"",0,8157474591,"en","Jacmel, Haiti, W I","http://a3.twimg.com/profile_images/652871957/ayiti-lokal-75_normal_normal.JPG","&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;","RT @HuffImpact: Many Haitians are beginning to return to their native towns...slowly but surely. http://ow.ly/ZMTL",""
"Sun, 24 Jan 2010 18:15:16 +0000","MrsBeadless",,,"",0,8157473329,"en","Haiti 3","http://a1.twimg.com/profile_images/649127812/CBB_normal.jpg","&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;","im at a tinychat with jjustin bieber (: !!!!! http://www.tinychat.com/nocreepers    JOIN JOIN JOIN",""
"Sun, 24 Jan 2010 18:15:11 +0000","ayitilokal",,,"",0,8157470870,"en","Jacmel, Haiti, W I","http://a3.twimg.com/profile_images/652871957/ayiti-lokal-75_normal_normal.JPG","&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;","RT @givehaitihope: Team of doctors leaving from Knoxville Feb 3 for #Haiti. Need donations of antibiotics, tylenol, antacids by Jan 31!  ...",""
"Sun, 24 Jan 2010 18:15:11 +0000","marijo0021",,,"",0,8157470701,"es","ÜT: 19.2771,-70.951065","http://a1.twimg.com/profile_images/612748222/n758720091_338_normal.jpg","&lt;a href=&quot;http://ubertwitter.com&quot; rel=&quot;nofollow&quot;&gt;UberTwitter&lt;/a&gt;","5 gente en un motor!! #queseto !!? http://myloc.me/3aIry",""
"Sun, 24 Jan 2010 18:14:55 +0000","ayitilokal",,,"",0,8157462314,"en","Jacmel, Haiti, W I","http://a3.twimg.com/profile_images/652871957/ayiti-lokal-75_normal_normal.JPG","&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;","RT @aanselme: Free concert by Artists for Haiti.
today 1/24/10 from 3 to 9 pm @ Madison High School, Roxbury Ma
Www.haitianquakerelief.n ...",""
"Sun, 24 Jan 2010 18:13:26 +0000","georgeshenry",,,"",0,8157419518,"en","Kenskoff, Haiti","http://a1.twimg.com/profile_images/636362248/twitterProfilePhoto_normal.jpg","&lt;a href=&quot;http://www.tweetdeck.com/&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;","@Le_Jacmelien They keep delaying it from day to day. Safest bet is thought DR..","Le_Jacmelien"
"Sun, 24 Jan 2010 18:12:07 +0000","InternetHaiti",,,"",0,8157380624,"fr","Port-au-Prince, Haiti","http://a3.twimg.com/profile_images/589008659/multi.link_final_normal.jpeg","&lt;a href=&quot;http://www.atebits.com/&quot; rel=&quot;nofollow&quot;&gt;Tweetie&lt;/a&gt;","@lisaisabelle j'ai bien peur que les chiffres seront revus à la hausse...","lisaisabelle"
"Sun, 24 Jan 2010 18:10:25 +0000","MariaFernanda_M",,,"",0,8157330982,"en","ÜT: 18.949933,-70.68332","http://a3.twimg.com/profile_images/636000285/untitled___normal.bmp","&lt;a href=&quot;http://ubertwitter.com&quot; rel=&quot;nofollow&quot;&gt;UberTwitter&lt;/a&gt;","RT @paulocoelho: If you know where to go, don't trust your GPS. The shortest way is also the slowest.",""
"Sun, 24 Jan 2010 18:10:07 +0000","marijo0021",,,"",0,8157322180,"sv","ÜT: 19.258458,-70.921884","http://a1.twimg.com/profile_images/612748222/n758720091_338_normal.jpg","&lt;a href=&quot;http://ubertwitter.com&quot; rel=&quot;nofollow&quot;&gt;UberTwitter&lt;/a&gt;","@Elballenas hahah:P http://myloc.me/3aI9M","Elballenas"
"Sun, 24 Jan 2010 18:09:11 +0000","laura_dubya",,,"",0,8157293835,"en","with Ciacco in the 3rd circle ","http://a3.twimg.com/profile_images/650524203/01C835490011_1_normal.jpg","&lt;a href=&quot;http://ubertwitter.com&quot; rel=&quot;nofollow&quot;&gt;UberTwitter&lt;/a&gt;","@cherrydemate that was a #boringtweet","cherrydemate"
"Sun, 24 Jan 2010 18:09:07 +0000","melytio",,,"",0,8157291861,"en","ÜT: 19.858439,-71.651896","http://s.twimg.com/a/1264119427/images/default_profile_5_normal.png","&lt;a href=&quot;http://tweetphoto.com&quot; rel=&quot;nofollow&quot;&gt;TweetPhoto&lt;/a&gt;","I just voted for http://tweetphoto.com/9487094 check it out! #TweetPhoto",""
"Sun, 24 Jan 2010 18:08:59 +0000","laura_dubya",,,"",0,8157288015,"en","with Ciacco in the 3rd circle ","http://a3.twimg.com/profile_images/650524203/01C835490011_1_normal.jpg","&lt;a href=&quot;http://ubertwitter.com&quot; rel=&quot;nofollow&quot;&gt;UberTwitter&lt;/a&gt;","@cherrydemate that was a Q","cherrydemate"
"Sun, 24 Jan 2010 18:08:46 +0000","StacyDaniela",,,"",0,8157281694,"","ÜT: 19.539636,-71.081745","http://a1.twimg.com/profile_images/620470532/newiest_024_normal.jpg","&lt;a href=&quot;http://ubertwitter.com&quot; rel=&quot;nofollow&quot;&gt;UberTwitter&lt;/a&gt;","Tequilaa! http://tweetphoto.com/9491283",""
"Sun, 24 Jan 2010 18:08:44 +0000","bru_nooo",,,"",0,8157280738,"pt","JJCIML","http://a1.twimg.com/profile_images/582712136/Digitalizar0006_normal.jpg","&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;","Mensagem educativa para as adeptas da chapinha: http://bit.ly/7fszG1",""
"Sun, 24 Jan 2010 18:07:29 +0000","DELKYBETTY",,,"",0,8157243627,"da","ÜT: 19.703117,-71.413795","http://a1.twimg.com/profile_images/588768132/IMG00492-20091207-0919_normal.jpg","&lt;a href=&quot;http://ubertwitter.com&quot; rel=&quot;nofollow&quot;&gt;UberTwitter&lt;/a&gt;","Q envidiaaaaa RT @Jorge_203: Solte eto! Pa la playa..twitter off",""
"Sun, 24 Jan 2010 18:06:52 +0000","joellart",,,"",0,8157225361,"en","A tiny island in the Caribbean","http://a1.twimg.com/profile_images/462359642/twitterProfilePhoto_normal.jpg","&lt;a href=&quot;http://www.tweetdeck.com/&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;","@bearheadedgirl Sounds very interesting! Hmmmmmm....","bearheadedgirl"
"Sun, 24 Jan 2010 18:04:16 +0000","vaniibaby",,,"",0,8157147778,"es","VaniiLand","http://a3.twimg.com/profile_images/647418287/Photo0440_001__normal.jpeg","&lt;a href=&quot;/devices&quot; rel=&quot;nofollow&quot;&gt;txt&lt;/a&gt;","Buenos Dias Mi Amor",""
"Sun, 24 Jan 2010 18:04:13 +0000","bru_nooo",,,"",0,8157146464,"sv","JJCIML","http://a1.twimg.com/profile_images/582712136/Digitalizar0006_normal.jpg","&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;","TT: tarde tensa.",""
"Sun, 24 Jan 2010 18:03:32 +0000","CBCReporters",,,"",0,8157126057,"en","ÜT: 18.492863,-71.866314","http://a3.twimg.com/profile_images/616043263/cbc_news_facebook_normal.gif","&lt;a href=&quot;http://ubertwitter.com&quot; rel=&quot;nofollow&quot;&gt;UberTwitter&lt;/a&gt;","Large convoys coming across border #haiti.Supply trucks..World Food. A Flatbed of pickup trucks with Save The Chil (cont) http://tl.gd/54j9h",""
"Sun, 24 Jan 2010 18:03:30 +0000","StacyDaniela",,,"",0,8157124764,"en","ÜT: 19.539636,-71.081745","http://a1.twimg.com/profile_images/620470532/newiest_024_normal.jpg","&lt;a href=&quot;http://ubertwitter.com&quot; rel=&quot;nofollow&quot;&gt;UberTwitter&lt;/a&gt;","Now un shot de tequila",""
"Sun, 24 Jan 2010 18:03:18 +0000","bru_nooo",,,"",0,8157119062,"pt","JJCIML","http://a1.twimg.com/profile_images/582712136/Digitalizar0006_normal.jpg","&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;","Na boa, acho que não. http://bit.ly/6g9Ohq",""
"Sun, 24 Jan 2010 18:02:08 +0000","marijo0021",,,"",0,8157083260,"es","ÜT: 19.258458,-70.921884","http://a1.twimg.com/profile_images/612748222/n758720091_338_normal.jpg","&lt;a href=&quot;http://ubertwitter.com&quot; rel=&quot;nofollow&quot;&gt;UberTwitter&lt;/a&gt;","La nueva forma de decir lagarto: ALARGAITO http://myloc.me/3aHH4",""
"Sun, 24 Jan 2010 18:01:52 +0000","orlandojm",,,"",0,8157075503,"es","ÜT: 18.935822,-70.686846","http://a3.twimg.com/profile_images/574857479/OJM_normal.JPG","&lt;a href=&quot;http://twitpic.com/&quot; rel=&quot;nofollow&quot;&gt;TwitPic&lt;/a&gt;","http://twitpic.com/zko51 - Monumento a los Heroes del 14 de junio de 1959, Constanza. Raza inmortal.",""
"Sun, 24 Jan 2010 18:00:57 +0000","joellart",,,"",0,8157047276,"en","A tiny island in the Caribbean","http://a1.twimg.com/profile_images/462359642/twitterProfilePhoto_normal.jpg","&lt;a href=&quot;http://www.tweetdeck.com/&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;","@bearheadedgirl Anything new out there????","bearheadedgirl"
"Sun, 24 Jan 2010 18:00:54 +0000","FreezyYeLe",,,"",0,8157045633,"en","Port Au Prince Haiti, NJ, NY","http://a1.twimg.com/profile_images/646396610/SDC10469_normal.JPG","&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;","Good Morning New followers and my fellow followers have a blessed day",""
"Sun, 24 Jan 2010 18:00:52 +0000","FallingForYa",,,"",0,8157044716,"en","Cariibeaaaaaaaan. ","http://a1.twimg.com/profile_images/528191108/IMG00118333_normal.jpg","&lt;a href=&quot;http://www.tweetdeck.com/&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;","What website can i go on to watch movies online?",""
"Sun, 24 Jan 2010 18:00:36 +0000","DELKYBETTY",,,"",0,8157035773,"fr","ÜT: 19.703117,-71.413795","http://a1.twimg.com/profile_images/588768132/IMG00492-20091207-0919_normal.jpg","&lt;a href=&quot;http://ubertwitter.com&quot; rel=&quot;nofollow&quot;&gt;UberTwitter&lt;/a&gt;","@Jorge_203 cielo y tu ta brechando?","Jorge_203"
"Sun, 24 Jan 2010 18:00:19 +0000","InternetHaiti",,,"",0,8157026625,"en","Port-au-Prince, Haiti","http://a3.twimg.com/profile_images/589008659/multi.link_final_normal.jpeg","&lt;a href=&quot;http://www.atebits.com/&quot; rel=&quot;nofollow&quot;&gt;Tweetie&lt;/a&gt;","@awakeningaimee still not confirmed, so do not RT for the moment...","awakeningaimee"
"Sun, 24 Jan 2010 18:00:18 +0000","marijo0021",,,"",0,8157026305,"es","ÜT: 19.258458,-70.921884","http://a1.twimg.com/profile_images/612748222/n758720091_338_normal.jpg","&lt;a href=&quot;http://ubertwitter.com&quot; rel=&quot;nofollow&quot;&gt;UberTwitter&lt;/a&gt;","@DaniBodden tu tiene k bajar un programa a la laptop! Llamaa orange o a tu servidor telefonico! Ello te dan mas info! http://myloc.me/3aHzT","DaniBodden"
"Sun, 24 Jan 2010 17:59:54 +0000","InternetHaiti",,,"",0,8157011232,"en","Port-au-Prince, Haiti","http://a3.twimg.com/profile_images/589008659/multi.link_final_normal.jpeg","&lt;a href=&quot;http://www.atebits.com/&quot; rel=&quot;nofollow&quot;&gt;Tweetie&lt;/a&gt;","@madkentdragon was false alarm... pls, do not RT","madkentdragon"
"Sun, 24 Jan 2010 17:59:45 +0000","mediahacker",,,"",0,8157006822,"en","Port-au-Prince, Haiti","http://a1.twimg.com/profile_images/614259436/ansel_photo_normal.jpg","&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;","Spent the morning at my driver's church in Santo.  Hard to describe. Sad and uplifting all at once. #haiti",""
"Sun, 24 Jan 2010 17:57:55 +0000","joellart",,,"",0,8156953043,"is","A tiny island in the Caribbean","http://a1.twimg.com/profile_images/462359642/twitterProfilePhoto_normal.jpg","&lt;a href=&quot;http://www.tweetdeck.com/&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;","????????  O-o  RT @TheRealKrisKiss: @joellart SLEEP!!!!!!",""
"Sun, 24 Jan 2010 17:55:58 +0000","joellart",,,"",0,8156896175,"en","A tiny island in the Caribbean","http://a1.twimg.com/profile_images/462359642/twitterProfilePhoto_normal.jpg","&lt;a href=&quot;http://www.tweetdeck.com/&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;","@bearheadedgirl How was the sex toy party last night???","bearheadedgirl"
"Sun, 24 Jan 2010 17:55:50 +0000","FallingForYa",,,"",0,8156892619,"en","Cariibeaaaaaaaan. ","http://a1.twimg.com/profile_images/528191108/IMG00118333_normal.jpg","&lt;a href=&quot;http://www.tweetdeck.com/&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;","watching Youtube videos &amp; CANT STOP LAUGHING!!",""
"Sun, 24 Jan 2010 17:53:45 +0000","DELKYBETTY",,,"",0,8156831087,"es","ÜT: 19.703117,-71.413795","http://a1.twimg.com/profile_images/588768132/IMG00492-20091207-0919_normal.jpg","&lt;a href=&quot;http://ubertwitter.com&quot; rel=&quot;nofollow&quot;&gt;UberTwitter&lt;/a&gt;","RT @lamasfreca: @DELKYBETTY PRESIDENTA OFICIAL DEL @COBRET @CONGLOMERADO DE @BRECHERAS EN @TWITTER!!! dame RT",""
"Sun, 24 Jan 2010 17:53:31 +0000","DELKYBETTY",,,"",0,8156824236,"es","ÜT: 19.703117,-71.413795","http://a1.twimg.com/profile_images/588768132/IMG00492-20091207-0919_normal.jpg","&lt;a href=&quot;http://ubertwitter.com&quot; rel=&quot;nofollow&quot;&gt;UberTwitter&lt;/a&gt;","RT @lamasfreca: @ladayi     @DELKYBETTY PRESIDENTA OFICIAL DEL @COBRET @CONGLOMERADO DE @BRECHERAS EN @TWITTER!!! dame RT",""
"Sun, 24 Jan 2010 17:52:38 +0000","InternetHaiti",,,"",0,8156798834,"fr","Port-au-Prince, Haiti","http://a3.twimg.com/profile_images/589008659/multi.link_final_normal.jpeg","&lt;a href=&quot;http://www.atebits.com/&quot; rel=&quot;nofollow&quot;&gt;Tweetie&lt;/a&gt;","Haiti: il faut 100,000 tentes pour loger 500,000 personnes http://bit.ly/5YxRJH #HelpHaiti #Haiti",""
"Sun, 24 Jan 2010 17:51:31 +0000","fredodupoux",,,"",0,8156766071,"en","ÜT: 18.525769,-72.275438","http://a3.twimg.com/profile_images/515894155/FDX_8704-Edit-2_normal.jpg","&lt;a href=&quot;http://ubertwitter.com&quot; rel=&quot;nofollow&quot;&gt;UberTwitter&lt;/a&gt;","@Memzou that's what's happening already!","Memzou"
"Sun, 24 Jan 2010 17:50:27 +0000","FerreiraCarlos",,,"",0,8156735465,"es","ÜT: 19.557079,-71.03621","http://a3.twimg.com/profile_images/627798719/Pa_twitter_normal.jpg","&lt;a href=&quot;http://ubertwitter.com&quot; rel=&quot;nofollow&quot;&gt;UberTwitter&lt;/a&gt;","RT @Marlencita: @FerreiraCarlos http://meme.yahoo.com/ ah! Déjame con mi Twitter ;) http://myloc.me/3aGX0",""
"Sun, 24 Jan 2010 17:49:48 +0000","InternetHaiti",,,"",0,8156715755,"fr","Port-au-Prince, Haiti","http://a3.twimg.com/profile_images/589008659/multi.link_final_normal.jpeg","&lt;a href=&quot;http://www.atebits.com/&quot; rel=&quot;nofollow&quot;&gt;Tweetie&lt;/a&gt;","Telethon raises record' $57 million for #Haiti http://bit.ly/8lYyMQ",""
"Sun, 24 Jan 2010 17:49:26 +0000","alannah7",,,"",0,8156705149,"en","ÜT: 18.904997,-70.715464","http://a1.twimg.com/profile_images/577127986/14235_239896535030_512410030_4426644_2837304_n_normal.jpg","&lt;a href=&quot;http://ubertwitter.com&quot; rel=&quot;nofollow&quot;&gt;UberTwitter&lt;/a&gt;","I fell in love with a piece of land =P http://tweetphoto.com/9490127",""
"Sun, 24 Jan 2010 17:48:07 +0000","AjRuthless",,,"",0,8156667213,"en","city of no pitty","http://a1.twimg.com/profile_images/412125006/m_9c4ccb6fa5fa496e9129b61d8cb34329_normal.jpg","&lt;a href=&quot;http://echofon.com/&quot; rel=&quot;nofollow&quot;&gt;Echofon&lt;/a&gt;","Who wants to help me paint my room?",""
"Sun, 24 Jan 2010 17:47:01 +0000","InternetHaiti",,,"",0,8156634696,"en","Port-au-Prince, Haiti","http://a3.twimg.com/profile_images/589008659/multi.link_final_normal.jpeg","&lt;a href=&quot;http://www.atebits.com/&quot; rel=&quot;nofollow&quot;&gt;Tweetie&lt;/a&gt;","Still don't have a confirmation that 2 peoples are still alive in a school near Canapé Vert... #Haiti",""
"Sun, 24 Jan 2010 17:46:45 +0000","marijo0021",,,"",0,8156626742,"es","ÜT: 19.2771,-70.951065","http://a1.twimg.com/profile_images/612748222/n758720091_338_normal.jpg","&lt;a href=&quot;http://ubertwitter.com&quot; rel=&quot;nofollow&quot;&gt;UberTwitter&lt;/a&gt;","@Elballenas tu usa eso? Yo nunca lo he usado:p! Yo usaba era pet society:P http://myloc.me/3aGHZ","Elballenas"
"Sun, 24 Jan 2010 17:45:42 +0000","InternetHaiti",,,"",0,8156596368,"en","Port-au-Prince, Haiti","http://a3.twimg.com/profile_images/589008659/multi.link_final_normal.jpeg","&lt;a href=&quot;http://www.atebits.com/&quot; rel=&quot;nofollow&quot;&gt;Tweetie&lt;/a&gt;","@worldcupssa2010 Football World Cup 2010 Dedicated to #Haiti will be a balm on all the broken hearths in Haiti! @FifaworldcupTM  #TechHaiti","worldcupssa2010"
"Sun, 24 Jan 2010 17:45:18 +0000","InternetHaiti",,,"",0,8156584649,"en","Port-au-Prince, Haiti","http://a3.twimg.com/profile_images/589008659/multi.link_final_normal.jpeg","&lt;a href=&quot;http://www.atebits.com/&quot; rel=&quot;nofollow&quot;&gt;Tweetie&lt;/a&gt;","@worldcupssa2010 Help in asking @FifaworldcupTM to dedicate the 2010 Football World Cup to the people of #Haiti + free re-transmission","worldcupssa2010"
"Sun, 24 Jan 2010 17:44:17 +0000","titosh509",,,"",0,8156554364,"en","ÜT: 18.585916,-72.29631","http://a1.twimg.com/profile_images/634419642/Photo_32_normal.jpg","&lt;a href=&quot;http://ubertwitter.com&quot; rel=&quot;nofollow&quot;&gt;UberTwitter&lt;/a&gt;","RT @tguyfrancois: Now is the time where we should start developing our provinces, move some businesses to other si (cont) http://tl.gd/54h8b",""
"Sun, 24 Jan 2010 17:43:49 +0000","jeremiedetellis",,,"",0,8156540982,"en","leogane, Haiti","http://a1.twimg.com/profile_images/334256126/_L5J0520_normal.jpg","&lt;a href=&quot;http://echofon.com/&quot; rel=&quot;nofollow&quot;&gt;Echofon&lt;/a&gt;","Just got out of church at first baptist Oviedo.",""
"Sun, 24 Jan 2010 17:43:48 +0000","InternetHaiti",,,"",0,8156540642,"en","Port-au-Prince, Haiti","http://a3.twimg.com/profile_images/589008659/multi.link_final_normal.jpeg","&lt;a href=&quot;http://www.atebits.com/&quot; rel=&quot;nofollow&quot;&gt;Tweetie&lt;/a&gt;","@pierrecote Football World Cup 2010 Dedicated to #Haiti will be a balm on all the broken hearths in Haiti !@FifaworldcupTM  #TechHait","pierrecote"
"Sun, 24 Jan 2010 17:43:30 +0000","perezpablo",,,"",0,8156531686,"de","ÜT: 17.926626,-71.653182","http://a3.twimg.com/profile_images/296434923/DSC08194_normal.JPG","&lt;a href=&quot;http://ubertwitter.com&quot; rel=&quot;nofollow&quot;&gt;UberTwitter&lt;/a&gt;","@javier_guzman thx men! A eso voy! :)","javier_guzman"
"Sun, 24 Jan 2010 17:43:08 +0000","InternetHaiti",,,"",0,8156521018,"en","Port-au-Prince, Haiti","http://a3.twimg.com/profile_images/589008659/multi.link_final_normal.jpeg","&lt;a href=&quot;http://www.atebits.com/&quot; rel=&quot;nofollow&quot;&gt;Tweetie&lt;/a&gt;","false alert... RT @karljeanjeune: Got there,Run K9 and it was a false alert! #Haiti #TechHaiti",""
"Sun, 24 Jan 2010 17:42:17 +0000","troylivesay",,,"",0,8156496706,"en","Port Au prince, Haiti","http://a1.twimg.com/profile_images/415520014/TRL2009-05-05_136__1__normal.jpg","&lt;a href=&quot;/devices&quot; rel=&quot;nofollow&quot;&gt;txt&lt;/a&gt;","Just drove through the heart of downtown for the first time. It is total devastation. I am in shock all over again.",""
"Sun, 24 Jan 2010 17:42:11 +0000","InternetHaiti",,,"",0,8156493873,"en","Port-au-Prince, Haiti","http://a3.twimg.com/profile_images/589008659/multi.link_final_normal.jpeg","&lt;a href=&quot;http://www.atebits.com/&quot; rel=&quot;nofollow&quot;&gt;Tweetie&lt;/a&gt;","@fifasoccer2010 Football World Cup 2010 Dedicated to #Haiti will be a balm on all the broken hearths in Haiti !@FifaworldcupTM  #TechHait","fifasoccer2010"
